path,type,depth,size_bytes,extension,language,category,generated_signal,binary,sha256,mode
desktop/frontend/node_modules/lucide-react/dist/esm/icons/table-config.mjs.map,file,8,104,.map,,generated_or_dependency,True,False,845e1fa51e797f46fc59022c526a23fcb0bb49351cf25bf9d8c6c1064c828c7a,0o644
desktop/frontend/node_modules/lucide-react/dist/esm/icons/table-of-contents.mjs,file,8,707,.mjs,,generated_or_dependency,True,False,47f6cf4b78f621b798cd3a1b9e73696236918580fb9d7ce84d33dae6f30810a8,0o644
desktop/frontend/node_modules/lucide-react/dist/esm/icons/table-of-contents.mjs.map,file,8,3255,.map,,generated_or_dependency,True,False,2e282b20a6268e4dee0e8aa450fd444368a564b6a19a16e315d0729057cb05b4,0o644
desktop/frontend/node_modules/lucide-react/dist/esm/icons/table-properties.mjs,file,8,645,.mjs,,generated_or_dependency,True,False,083c51837e966b74fd3cd4aedf51b520a291be51f95b2533157b2b6e7f64ca95,0o644
desktop/frontend/node_modules/lucide-react/dist/esm/icons/table-properties.mjs.map,file,8,2890,.map,,generated_or_dependency,True,False,4e5b5d9f466af225c51ff57107b48a2b57fc9e995a0f25ccd69579817ae82a28,0o644
desktop/frontend/node_modules/lucide-react/dist/esm/icons/table-rows-split.mjs,file,8,994,.mjs,,generated_or_dependency,True,False,4040e823fc4f06349eba5e016254291704265125cd33293b7d42ae3e760dee30,0o644
desktop/frontend/node_modules/lucide-react/dist/esm/icons/table-rows-split.mjs.map,file,8,5120,.map,,generated_or_dependency,True,False,1c7d66d1f78c145bd6c50e1fd55fe297d7ed195e34af7e46b5edd96d45baeb22,0o644
desktop/frontend/node_modules/lucide-react/dist/esm/icons/table.mjs,file,8,603,.mjs,,generated_or_dependency,True,False,943e21830a04a0d22a8d32f578861674ea28c60d4207bde6c30e7e0716fe898c,0o644
desktop/frontend/node_modules/lucide-react/dist/esm/icons/table.mjs.map,file,8,2759,.map,,generated_or_dependency,True,False,8a9c646301918430e703aa166c6b5cde259f20254b209ca2b1bada3c816195f7,0o644
desktop/frontend/node_modules/lucide-react/dist/esm/icons/tablet-smartphone.mjs,file,8,654,.mjs,,generated_or_dependency,True,False,a66e7ae0fd2866fef8b931cb8a0b030f627543c42a81a9c12aca9ce759cf08e2,0o644
desktop/frontend/node_modules/lucide-react/dist/esm/icons/tablet-smartphone.mjs.map,file,8,2993,.map,,generated_or_dependency,True,False,a1f97f261d3926eed8500d5fab03ff34893c9f47b682bbcb23f0684216f74de7,0o644
desktop/frontend/node_modules/lucide-react/dist/esm/icons/tablet.mjs,file,8,553,.mjs,,generated_or_dependency,True,False,468a7e0682c635f5d465480050fd22dfb47820de219f0058971cabaa3402f9ab,0o644
desktop/frontend/node_modules/lucide-react/dist/esm/icons/tablet.mjs.map,file,8,2384,.map,,generated_or_dependency,True,False,28a56624c2b8f1e2ea0943f50857f3b8a25c5e98da4891e9c1b3e3fc2d7c08ac,0o644
desktop/frontend/node_modules/lucide-react/dist/esm/icons/tablets.mjs,file,8,617,.mjs,,generated_or_dependency,True,False,61c30b4a037fc233f8c2cb1c24e108fb4383f3c41d42dd1491a4533e58c1a7a9,0o644
desktop/frontend/node_modules/lucide-react/dist/esm/icons/tablets.mjs.map,file,8,2723,.map,,generated_or_dependency,True,False,5bab7c13e9aaf780e624b3610ebba9211d70214372bd9bff65f095a0197267a8,0o644
desktop/frontend/node_modules/lucide-react/dist/esm/icons/tag-plus.mjs,file,8,767,.mjs,,generated_or_dependency,True,False,8ae5e689ff01e8fb0fe93ba3c9ba2795010e95cc76bc148e1bb30c074a1ee13a,0o644
desktop/frontend/node_modules/lucide-react/dist/esm/icons/tag-plus.mjs.map,file,8,3781,.map,,generated_or_dependency,True,False,7a6e962337980f56e40d6bec61ea55a95ce2caeba970a7762fc427cefd11fe22,0o644
desktop/frontend/node_modules/lucide-react/dist/esm/icons/tag-x.mjs,file,8,765,.mjs,,generated_or_dependency,True,False,c3d144238945373c410cc52018c5a38185d2bdc9db266cbb84c45fff896c3540,0o644
desktop/frontend/node_modules/lucide-react/dist/esm/icons/tag-x.mjs.map,file,8,3819,.map,,generated_or_dependency,True,False,0b9edf38dff787b731a3fc55882253b89f5145206a389393bea204a9547e10de,0o644
desktop/frontend/node_modules/lucide-react/dist/esm/icons/tag.mjs,file,8,675,.mjs,,generated_or_dependency,True,False,7f0345eef27213c0225ba4fdf78c4f2382229718b9a2be0d0d469a35c6bf0e90,0o644
desktop/frontend/node_modules/lucide-react/dist/esm/icons/tag.mjs.map,file,8,3286,.map,,generated_or_dependency,True,False,16cfcc7db304246c5f03e7291654c3d65e0ab26cd2b2689f771a99ec447cf93f,0o644
desktop/frontend/node_modules/lucide-react/dist/esm/icons/tags.mjs,file,8,789,.mjs,,generated_or_dependency,True,False,64db586a9fe7cd218112be22034bc6a28bffde0963f21fe2248594983f087ac7,0o644
desktop/frontend/node_modules/lucide-react/dist/esm/icons/tags.mjs.map,file,8,3706,.map,,generated_or_dependency,True,False,dfd41cb4e3a339e0a14bf7da26005a4eaca3e79f850cbbb3700ea2b2d4ee4452,0o644
desktop/frontend/node_modules/lucide-react/dist/esm/icons/tally-1.mjs,file,8,430,.mjs,,generated_or_dependency,True,False,1419d0dfbfe4af9616d2394b29481c5082a391d0bbd62058d777995e432cfba1,0o644
desktop/frontend/node_modules/lucide-react/dist/esm/icons/tally-1.mjs.map,file,8,1640,.map,,generated_or_dependency,True,False,51ec0ee0c1c27607360f5e9fc0aaf08a803ab18b42adedc7c6d7c13e04dc0e1a,0o644
desktop/frontend/node_modules/lucide-react/dist/esm/icons/tally-2.mjs,file,8,479,.mjs,,generated_or_dependency,True,False,0a6adee1fcc3a5b5ee98037b93fb25b5ab72e38668e0951295a5a88abea82ae4,0o644
desktop/frontend/node_modules/lucide-react/dist/esm/icons/tally-2.mjs.map,file,8,1952,.map,,generated_or_dependency,True,False,c5a74331872ecbc4da7788be1afc7bef6f2b03cda2c570df0172c2ee5fd22551,0o644
desktop/frontend/node_modules/lucide-react/dist/esm/icons/tally-3.mjs,file,8,525,.mjs,,generated_or_dependency,True,False,d17044274a29de67257cb783761972e88b203fd60072497ac920e6bbc06afc70,0o644
desktop/frontend/node_modules/lucide-react/dist/esm/icons/tally-3.mjs.map,file,8,2237,.map,,generated_or_dependency,True,False,98d5e6a7d76aaa15d6ac4ba3f0eca0b4e0ff00540a51911cae5b1b7fecd6dbac,0o644
desktop/frontend/node_modules/lucide-react/dist/esm/icons/tally-4.mjs,file,8,571,.mjs,,generated_or_dependency,True,False,a8b05e5de047ace5b072f7ec6c0ac31bbd381d82c93be1dfffa09b31fff1d2f8,0o644
desktop/frontend/node_modules/lucide-react/dist/esm/icons/tally-4.mjs.map,file,8,2522,.map,,generated_or_dependency,True,False,3b1c3b7c1ca88468a360ab662b4320682bf4b67ef1894ebf849273b63f808e77,0o644
desktop/frontend/node_modules/lucide-react/dist/esm/icons/tally-5.mjs,file,8,619,.mjs,,generated_or_dependency,True,False,07a88d249274e980b0653967a7034b60984356c086f4477e20459d279cbb89a1,0o644
desktop/frontend/node_modules/lucide-react/dist/esm/icons/tally-5.mjs.map,file,8,2823,.map,,generated_or_dependency,True,False,8dd7176c796a32723a6ee8b9d7c5c092b82df529baf2bbef027b501fc1191bfb,0o644
desktop/frontend/node_modules/lucide-react/dist/esm/icons/tangent.mjs,file,8,641,.mjs,,generated_or_dependency,True,False,9ca8c50e63eefe2c0788b93b00f9e81ba7482fef5b2caecd2582b3acf53ab0f7,0o644
desktop/frontend/node_modules/lucide-react/dist/esm/icons/tangent.mjs.map,file,8,2900,.map,,generated_or_dependency,True,False,a23f095a9251359a97c46cf133d188920d0836346e19f6c29c0df44928e6c2cc,0o644
desktop/frontend/node_modules/lucide-react/dist/esm/icons/target.mjs,file,8,571,.mjs,,generated_or_dependency,True,False,a63516af0ce47e0d1d75810558ff47c269e6b64158d9f7ec3c8e247f5074e506,0o644
desktop/frontend/node_modules/lucide-react/dist/esm/icons/target.mjs.map,file,8,2399,.map,,generated_or_dependency,True,False,0080e34b6330db5299daa8e42253635390dcb5679dda6cbec862a1b2671b22fe,0o644
desktop/frontend/node_modules/lucide-react/dist/esm/icons/telescope.mjs,file,8,1054,.mjs,,generated_or_dependency,True,False,d30792e3dd1fd7f1480f1cb03621cd8f3d3172a6cb09dc91913da0c84e450fed,0o644
desktop/frontend/node_modules/lucide-react/dist/esm/icons/telescope.mjs.map,file,8,5705,.map,,generated_or_dependency,True,False,d9b624788852daff832c002d8e9ea575ca0a128f7e3928341bfa07e0e5cf487d,0o644
desktop/frontend/node_modules/lucide-react/dist/esm/icons/tent-tree.mjs,file,8,752,.mjs,,generated_or_dependency,True,False,36cb3c1db9fdb64984a675c831ea7e2f0654a86d99c3d4144a28264532326c5d,0o644
desktop/frontend/node_modules/lucide-react/dist/esm/icons/tent-tree.mjs.map,file,8,3599,.map,,generated_or_dependency,True,False,398030455843b46b5512c7b30137d93235e79760973a9bca6bc5c208270ded29,0o644
desktop/frontend/node_modules/lucide-react/dist/esm/icons/tent.mjs,file,8,585,.mjs,,generated_or_dependency,True,False,262200567cf8b7a5edff2d9111e1770f35a6db30157f8d3d54ce98002ab2040f,0o644
desktop/frontend/node_modules/lucide-react/dist/esm/icons/tent.mjs.map,file,8,2668,.map,,generated_or_dependency,True,False,a266293c3b9ce1580cd21688f599ff3920880bd35751677396a5edbdd2c7e02e,0o644
desktop/frontend/node_modules/lucide-react/dist/esm/icons/terminal-square.mjs,file,8,267,.mjs,,generated_or_dependency,True,False,987894df9e76c6bfa0c3b4aa7d8e82c81fc87afbb7d7d52cab6f50bc547900f0,0o644
desktop/frontend/node_modules/lucide-react/dist/esm/icons/terminal-square.mjs.map,file,8,107,.map,,generated_or_dependency,True,False,f47aadb1aaf144dd044a0e7dc4eeb1822fc5460fea782502bb2637338037a70e,0o644
desktop/frontend/node_modules/lucide-react/dist/esm/icons/terminal.mjs,file,8,492,.mjs,,generated_or_dependency,True,False,511e0d14bd1e18ac447fa732057d25d973f261752d895edf276edff0d02a6d82,0o644
desktop/frontend/node_modules/lucide-react/dist/esm/icons/terminal.mjs.map,file,8,2018,.map,,generated_or_dependency,True,False,1873ecd7187a71d2882887aa392d4af92427be1d405c0e181dcb41b034d6d6c4,0o644
desktop/frontend/node_modules/lucide-react/dist/esm/icons/test-tube-2.mjs,file,8,266,.mjs,,generated_or_dependency,True,False,8f918e51b0657231c20650b8570e890b5203468f51b40174bd39f78dcdc7f5d8,0o644
desktop/frontend/node_modules/lucide-react/dist/esm/icons/test-tube-2.mjs.map,file,8,103,.map,,generated_or_dependency,True,False,0b564f413c47c447562e81b5d74784dd49b3a9365a04fdbd998940c63b517ff9,0o644
desktop/frontend/node_modules/lucide-react/dist/esm/icons/test-tube-diagonal.mjs,file,8,640,.mjs,,generated_or_dependency,True,False,d5fe68d6300c733fe0637d04ab8b1cf9e7fc22de59d58538838f1ef5b9fea318,0o644
desktop/frontend/node_modules/lucide-react/dist/esm/icons/test-tube-diagonal.mjs.map,file,8,2553,.map,,generated_or_dependency,True,False,b95691c59dbcda4e9b9b283a09d0435cc904cc9cc4351b0e158859dbb9a08ccf,0o644
desktop/frontend/node_modules/lucide-react/dist/esm/icons/test-tube.mjs,file,8,589,.mjs,,generated_or_dependency,True,False,893e9597e1a364ec52c8e61047d142e31abd767cd8fb7995abe5c7e9a4abb6c7,0o644
desktop/frontend/node_modules/lucide-react/dist/esm/icons/test-tube.mjs.map,file,8,2674,.map,,generated_or_dependency,True,False,b0c2a0ce645426eb15e4cdd2420595beb2f7985a8f210d083a599b8560687672,0o644
desktop/frontend/node_modules/lucide-react/dist/esm/icons/test-tubes.mjs,file,8,767,.mjs,,generated_or_dependency,True,False,9a43c377746b613e8616e8b3ed9eff991c4923885929864923c6d0c5f64699e4,0o644
desktop/frontend/node_modules/lucide-react/dist/esm/icons/test-tubes.mjs.map,file,8,3806,.map,,generated_or_dependency,True,False,91e0a8da18760b194bcf5f8a0ec06f1f695e13635bff1ef99b1262141c30a1c7,0o644
desktop/frontend/node_modules/lucide-react/dist/esm/icons/text-align-center.mjs,file,8,564,.mjs,,generated_or_dependency,True,False,e52803af40fafa502110e6b6a5995a4b6137310f1ede89fefe77b9092a21af0b,0o644
desktop/frontend/node_modules/lucide-react/dist/esm/icons/text-align-center.mjs.map,file,8,2362,.map,,generated_or_dependency,True,False,2981f41b7f7251c5de9de9bfca6aae4e531f460ae4d516b06b6acda25863c843,0o644
desktop/frontend/node_modules/lucide-react/dist/esm/icons/text-align-end.mjs,file,8,552,.mjs,,generated_or_dependency,True,False,97d77faa44b1942de43dd7cf4430636bae82e7106e1796311a1323594a2e0a35,0o644
desktop/frontend/node_modules/lucide-react/dist/esm/icons/text-align-end.mjs.map,file,8,2325,.map,,generated_or_dependency,True,False,4d474282e6e494e67b9f8e8416c08c8345345f30d5132e9093abbf23282b1481,0o644
desktop/frontend/node_modules/lucide-react/dist/esm/icons/text-align-justify.mjs,file,8,568,.mjs,,generated_or_dependency,True,False,4da169bf7bd7942725140bdfe571d658fe84770a7666b753e465d13f50b8747a,0o644
desktop/frontend/node_modules/lucide-react/dist/esm/icons/text-align-justify.mjs.map,file,8,2375,.map,,generated_or_dependency,True,False,fae3b00408de14ba55ff4dc9c155615407d79fc4e2f8962db532e1bf3ca9ba54,0o644
desktop/frontend/node_modules/lucide-react/dist/esm/icons/text-align-start.mjs,file,8,560,.mjs,,generated_or_dependency,True,False,c9f705ede49113483748cd679ddbc503616851669257d8592110fa0e39caca81,0o644
desktop/frontend/node_modules/lucide-react/dist/esm/icons/text-align-start.mjs.map,file,8,2350,.map,,generated_or_dependency,True,False,2f7a2e7325cbf450e3e98257eef3de187dd8cfd610dc2ab52695d8c97ecbe828,0o644
desktop/frontend/node_modules/lucide-react/dist/esm/icons/text-cursor-input.mjs,file,8,779,.mjs,,generated_or_dependency,True,False,820b768df07900f5728c4797a3c3ed1c7df27b60d91059aeb97cbe13f9ce3cb9,0o644
desktop/frontend/node_modules/lucide-react/dist/esm/icons/text-cursor-input.mjs.map,file,8,3838,.map,,generated_or_dependency,True,False,ca0623682e3b14ed372a5bb532e84f605281a612d6ff6d1cc3fe79caba67b2fe,0o644
desktop/frontend/node_modules/lucide-react/dist/esm/icons/text-cursor.mjs,file,8,601,.mjs,,generated_or_dependency,True,False,db9b0bb3212d4054912c0c636f4018b91a53149552ca431f5ec6ceee27c3134a,0o644
desktop/frontend/node_modules/lucide-react/dist/esm/icons/text-cursor.mjs.map,file,8,2728,.map,,generated_or_dependency,True,False,7196fd1be39541101e8da58324fd5ce6cf0cf2cc30fc25c4fb56ad6262501663,0o644
desktop/frontend/node_modules/lucide-react/dist/esm/icons/text-initial.mjs,file,8,676,.mjs,,generated_or_dependency,True,False,28453f795bfa7e4c1cb400a8442b7ba8dfb873f03a00b0a5fcf6b2ecb93486a1,0o644
desktop/frontend/node_modules/lucide-react/dist/esm/icons/text-initial.mjs.map,file,8,3156,.map,,generated_or_dependency,True,False,6660d02b9195d2dcd6e1c46c4d9e84519c7b5d791bce732c3037c5479fa93ea9,0o644
desktop/frontend/node_modules/lucide-react/dist/esm/icons/text-quote.mjs,file,8,583,.mjs,,generated_or_dependency,True,False,b3c669122489fb26397aac548ecace5def279947636b0970e305de84211540f3,0o644
desktop/frontend/node_modules/lucide-react/dist/esm/icons/text-quote.mjs.map,file,8,2558,.map,,generated_or_dependency,True,False,aa8d9b605a2303f1499afe9f9fce524df84c9e92feeaf57243102c6c64e51c08,0o644
desktop/frontend/node_modules/lucide-react/dist/esm/icons/text-search.mjs,file,8,655,.mjs,,generated_or_dependency,True,False,45e3e8b3cff312f4344a36b05803ca0792f592c6d0f7002219000a3297192511,0o644
desktop/frontend/node_modules/lucide-react/dist/esm/icons/text-search.mjs.map,file,8,2952,.map,,generated_or_dependency,True,False,2c6efbb42fb7b19329f949ffbe4b782dfd83e74598faa635ee7fd84bbf5817d1,0o644
desktop/frontend/node_modules/lucide-react/dist/esm/icons/text-select.mjs,file,8,266,.mjs,,generated_or_dependency,True,False,932f47a9ecbb220f1bde0ede72d98e886fae6c2593b9d35dd9100d0f1b469966,0o644
desktop/frontend/node_modules/lucide-react/dist/esm/icons/text-select.mjs.map,file,8,103,.map,,generated_or_dependency,True,False,4b8d716cef082ae69a7e31eea7e6b627dd205e2a5ba4f1678de3ff8cef4edea7,0o644
desktop/frontend/node_modules/lucide-react/dist/esm/icons/text-selection.mjs,file,8,269,.mjs,,generated_or_dependency,True,False,3b6fe5783e0da5ee483bc246b73dfe55e303bc7e7733bb022c5a3d07445d21aa,0o644
desktop/frontend/node_modules/lucide-react/dist/esm/icons/text-selection.mjs.map,file,8,106,.map,,generated_or_dependency,True,False,11bbe3e63f11c806fbc27906755249aaefc8f780ff0f99fa5749f31eba3fb5be,0o644
desktop/frontend/node_modules/lucide-react/dist/esm/icons/text-wrap.mjs,file,8,604,.mjs,,generated_or_dependency,True,False,c15ebcef84fec7df9af84764312cd9714b5b7738b2553882cc2b5e4608b883a7,0o644
desktop/frontend/node_modules/lucide-react/dist/esm/icons/text-wrap.mjs.map,file,8,2730,.map,,generated_or_dependency,True,False,069cca35aeed35aed85331f8ec9496faebd0960249071543f8acf93620a788f0,0o644
desktop/frontend/node_modules/lucide-react/dist/esm/icons/text.mjs,file,8,257,.mjs,,generated_or_dependency,True,False,de6facd8434cb360fba2e8304561a5401ec68a7870aa994b2173357948c070c6,0o644
desktop/frontend/node_modules/lucide-react/dist/esm/icons/text.mjs.map,file,8,96,.map,,generated_or_dependency,True,False,9e86b9cecc6fd959ede348c25a02c9b1ea106407d325274324d1f1fe44ed9c31,0o644
desktop/frontend/node_modules/lucide-react/dist/esm/icons/theater.mjs,file,8,918,.mjs,,generated_or_dependency,True,False,7111294f91a77c47eb75cb8b052f4dc18e23a7d38cf09c7098644771b04aa814,0o644
desktop/frontend/node_modules/lucide-react/dist/esm/icons/theater.mjs.map,file,8,4804,.map,,generated_or_dependency,True,False,94d62455c9e6c4099f22302978d01e36c31a7df73f2c40704d67c304c07c30cb,0o644
desktop/frontend/node_modules/lucide-react/dist/esm/icons/thermometer-snowflake.mjs,file,8,895,.mjs,,generated_or_dependency,True,False,59c584430f124f9d513a28635b8615af2842c0c46fba46123230a05e4e22c11e,0o644
desktop/frontend/node_modules/lucide-react/dist/esm/icons/thermometer-snowflake.mjs.map,file,8,4456,.map,,generated_or_dependency,True,False,e783bd9baefd551594145afafabbd4cb0ee8bdb96aeaf0c05f6bbdd8412deaff,0o644
desktop/frontend/node_modules/lucide-react/dist/esm/icons/thermometer-sun.mjs,file,8,771,.mjs,,generated_or_dependency,True,False,94c4fdbb0d77dcbe979195e7e8db9bf45805ddaa45e697694c55469cd95de4b1,0o644
desktop/frontend/node_modules/lucide-react/dist/esm/icons/thermometer-sun.mjs.map,file,8,3750,.map,,generated_or_dependency,True,False,5a9a73520f5c158aa1376902f48ea77359150db81a8b61fea005b66071061528,0o644
desktop/frontend/node_modules/lucide-react/dist/esm/icons/thermometer.mjs,file,8,487,.mjs,,generated_or_dependency,True,False,8b0234c3dc8d20929f20462279ce3384db771629644595709ae4ff10e99df766,0o644
desktop/frontend/node_modules/lucide-react/dist/esm/icons/thermometer.mjs.map,file,8,1983,.map,,generated_or_dependency,True,False,bef9c765d558714e04bf396ace3fdc885d32d6f1d585471de76bff194e8f49ec,0o644
desktop/frontend/node_modules/lucide-react/dist/esm/icons/thumbs-down.mjs,file,8,668,.mjs,,generated_or_dependency,True,False,ab6f9b72fe2a62701c71f5208b8f81459939247a0da7398bec33cdcb0013bbdb,0o644
desktop/frontend/node_modules/lucide-react/dist/esm/icons/thumbs-down.mjs.map,file,8,3212,.map,,generated_or_dependency,True,False,3fc41ba9c95de91adc8fb82532922710364e2985d09f7a41577f746970b8e3dc,0o644
desktop/frontend/node_modules/lucide-react/dist/esm/icons/thumbs-up.mjs,file,8,661,.mjs,,generated_or_dependency,True,False,f369f723af306a1766a8ba4d3d902f0e8cd543f8e6aa4788eb7bae07c5bea979,0o644
desktop/frontend/node_modules/lucide-react/dist/esm/icons/thumbs-up.mjs.map,file,8,3198,.map,,generated_or_dependency,True,False,8274ed890eb7f0f1667225a42f57e9c2b5e76d036aacf905cd638ebe46ae0ebf,0o644
desktop/frontend/node_modules/lucide-react/dist/esm/icons/ticket-check.mjs,file,8,627,.mjs,,generated_or_dependency,True,False,37683c54e1f774602095b4c681fddcfa85dfa32223dbe6cadb0f8c95b6107db6,0o644
desktop/frontend/node_modules/lucide-react/dist/esm/icons/ticket-check.mjs.map,file,8,2896,.map,,generated_or_dependency,True,False,9043265289e0f5e6a0faa431a1f3b96b2ecbacfcf392b9bbd9faeed2f3cd3500,0o644
desktop/frontend/node_modules/lucide-react/dist/esm/icons/ticket-minus.mjs,file,8,621,.mjs,,generated_or_dependency,True,False,90a30a129b8d67b3152f5c269cf630a467c06f1a19a696ba8c5a3f7c96d4f1b9,0o644
desktop/frontend/node_modules/lucide-react/dist/esm/icons/ticket-minus.mjs.map,file,8,2851,.map,,generated_or_dependency,True,False,d996ac1224fc2fb282f26379106c28aaee757dc129d52c098fb4c50268065373,0o644
desktop/frontend/node_modules/lucide-react/dist/esm/icons/ticket-percent.mjs,file,8,725,.mjs,,generated_or_dependency,True,False,f35f4579813ec388654b484ac2466f159193603d164d5c1e325e880fc8d8385b,0o644
