donor,path,sha256,language,kind,symbol,line,snippet,semantic_record_ids,post_refactor_229_review
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/split-tunneling-settings/components/application-lists/components/non-split-application-section/NonSplitApplicationSection.tsx,3a97d05c42e6733a28796e10c25eccb7ee8ecedb4c6d51979e87a793b93f0668,typescript-react,const,onForget,18,const onForget = application.deletable ? forgetManuallyAddedApplicationAndUpdate : undefined;,PR229-F03952,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/split-tunneling-settings/components/application-lists/components/non-split-application-section/NonSplitApplicationSection.tsx,3a97d05c42e6733a28796e10c25eccb7ee8ecedb4c6d51979e87a793b93f0668,typescript-react,const,sectionTitle,26,const sectionTitle = (,PR229-F03952,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/split-tunneling-settings/components/application-lists/components/non-split-application-section/hooks/use-forget-manually-added-application-and-update.ts,2af95c69f9d9996daad8044f404d1fe975dba00906ae84380a75afc82b418f10,typescript,function,useForgetManuallyAddedApplicationAndUpdate,7,export function useForgetManuallyAddedApplicationAndUpdate() {,PR229-F03954,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/split-tunneling-settings/components/application-lists/components/non-split-application-section/hooks/use-forget-manually-added-application-and-update.ts,2af95c69f9d9996daad8044f404d1fe975dba00906ae84380a75afc82b418f10,typescript,const,forgetManuallyAddedApplicationAndUpdate,12,const forgetManuallyAddedApplicationAndUpdate = useCallback(,PR229-F03954,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/split-tunneling-settings/components/application-lists/components/split-application-section/SplitApplicationSection.tsx,5286f6a8bbc1e12801cc00ba1f7df92301e31a5a5b48beb7412653bca0f0c982,typescript-react,function,SplitApplicationSection,11,export function SplitApplicationSection() {,PR229-F03956,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/split-tunneling-settings/components/application-lists/components/split-application-section/SplitApplicationSection.tsx,5286f6a8bbc1e12801cc00ba1f7df92301e31a5a5b48beb7412653bca0f0c982,typescript-react,const,filteredSplitApplications,12,const filteredSplitApplications = useFilteredSplitApplications();,PR229-F03956,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/split-tunneling-settings/components/application-lists/components/split-application-section/SplitApplicationSection.tsx,5286f6a8bbc1e12801cc00ba1f7df92301e31a5a5b48beb7412653bca0f0c982,typescript-react,const,removeApplication,13,const removeApplication = useRemoveApplication();,PR229-F03956,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/split-tunneling-settings/components/application-lists/components/split-application-section/SplitApplicationSection.tsx,5286f6a8bbc1e12801cc00ba1f7df92301e31a5a5b48beb7412653bca0f0c982,typescript-react,const,excludedRowRenderer,15,const excludedRowRenderer = useCallback(,PR229-F03956,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/split-tunneling-settings/components/application-lists/components/split-application-section/SplitApplicationSection.tsx,5286f6a8bbc1e12801cc00ba1f7df92301e31a5a5b48beb7412653bca0f0c982,typescript-react,const,sectionTitle,22,const sectionTitle = (,PR229-F03956,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/split-tunneling-settings/components/application-lists/components/split-application-section/hooks/use-remove-application.ts,f6d1fa6b0db7729f59fa76865a10fdf5f80c0c38b7f63110fe6de80a83e27baa,typescript,function,useRemoveApplication,7,export function useRemoveApplication() {,PR229-F03958,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/split-tunneling-settings/components/application-lists/components/split-application-section/hooks/use-remove-application.ts,f6d1fa6b0db7729f59fa76865a10fdf5f80c0c38b7f63110fe6de80a83e27baa,typescript,const,canEditSplitTunneling,9,const canEditSplitTunneling = useCanEditSplitTunneling();,PR229-F03958,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/split-tunneling-settings/components/application-lists/components/split-application-section/hooks/use-remove-application.ts,f6d1fa6b0db7729f59fa76865a10fdf5f80c0c38b7f63110fe6de80a83e27baa,typescript,const,removeApplication,11,const removeApplication = useCallback(,PR229-F03958,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/split-tunneling-settings/components/split-tunneling-settings-header/SplitTunnelingSettingsHeader.tsx,ff88a9c549115aa31041b6634cd95b600f7f0c2c8e80d0d82a1787341997a3a1,typescript-react,function,SplitTunnelingSettingsHeader,9,export function SplitTunnelingSettingsHeader() {,PR229-F03962,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/split-tunneling-settings/components/split-tunneling-settings-header/SplitTunnelingSettingsHeader.tsx,ff88a9c549115aa31041b6634cd95b600f7f0c2c8e80d0d82a1787341997a3a1,typescript-react,const,showHeaderSubtitle,10,const showHeaderSubtitle = useShowHeaderSubtitle();,PR229-F03962,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/split-tunneling-settings/components/split-tunneling-settings-header/SplitTunnelingSettingsHeader.tsx,ff88a9c549115aa31041b6634cd95b600f7f0c2c8e80d0d82a1787341997a3a1,typescript-react,const,showMacOsSplitTunnelingAvailability,11,const showMacOsSplitTunnelingAvailability = useShowMacOsSplitTunnelingAvailability();,PR229-F03962,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/split-tunneling-settings/components/split-tunneling-settings-header/components/macos-split-tunneling-availability/MacOsSplitTunnelingAvailability.tsx,052327c8370e5c6812f9206580a54ea6dcb7758fad0e3866c21c2f812e31589e,typescript-react,function,MacOsSplitTunnelingAvailability,7,export function MacOsSplitTunnelingAvailability() {,PR229-F03964,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/split-tunneling-settings/components/split-tunneling-settings-header/components/macos-split-tunneling-availability/MacOsSplitTunnelingAvailability.tsx,052327c8370e5c6812f9206580a54ea6dcb7758fad0e3866c21c2f812e31589e,typescript-react,const,restartDaemon,9,const restartDaemon = useRestartDaemon();,PR229-F03964,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/split-tunneling-settings/components/split-tunneling-settings-header/components/macos-split-tunneling-availability/hooks/use-restart-daemon.ts,c7f98e166ee7c91d7943f11f195e937606c6ac9e9838f42c33dbad294e11461c,typescript,function,useRestartDaemon,5,export function useRestartDaemon() {,PR229-F03966,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/split-tunneling-settings/components/split-tunneling-settings-header/components/macos-split-tunneling-availability/hooks/use-restart-daemon.ts,c7f98e166ee7c91d7943f11f195e937606c6ac9e9838f42c33dbad294e11461c,typescript,const,restartDaemon,8,"const restartDaemon = useCallback(() => daemonPrepareRestart(true), [daemonPrepareRestart]);",PR229-F03966,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/split-tunneling-settings/components/split-tunneling-settings-header/components/split-tunneling-state-switch/SplitTunnelingStateSwitch.tsx,1bae0ba195cd81082b5ecbfc07ac65d917a84fdf371a0b096604f94f9033f1af,typescript-react,function,SplitTunnelingStateSwitch,5,export function SplitTunnelingStateSwitch() {,PR229-F03968,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/split-tunneling-settings/components/split-tunneling-settings-header/components/split-tunneling-state-switch/SplitTunnelingStateSwitch.tsx,1bae0ba195cd81082b5ecbfc07ac65d917a84fdf371a0b096604f94f9033f1af,typescript-react,const,disabled,7,const disabled = useDisabled();,PR229-F03968,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/split-tunneling-settings/components/split-tunneling-settings-header/components/split-tunneling-state-switch/hooks/use-disabled.ts,735ee37806f09c29eb909008561b4373acd14e214d3f3f766e85ae5e8756c4ce,typescript,function,useDisabled,4,export function useDisabled() {,PR229-F03970,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/split-tunneling-settings/components/split-tunneling-settings-header/components/split-tunneling-state-switch/hooks/use-disabled.ts,735ee37806f09c29eb909008561b4373acd14e214d3f3f766e85ae5e8756c4ce,typescript,const,disabled,8,const disabled = !splitTunnelingEnabled && (!splitTunnelingAvailable || loadingDiskPermissions);,PR229-F03970,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/split-tunneling-settings/components/split-tunneling-settings-header/hooks/use-show-header-subtitle.ts,50449c6ae4bd45f78dd92700b6b794c789a813574ac28ea332232db4bb634267,typescript,function,useShowHeaderSubtitle,3,export function useShowHeaderSubtitle() {,PR229-F03973,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/split-tunneling-settings/components/split-tunneling-settings-header/hooks/use-show-header-subtitle.ts,50449c6ae4bd45f78dd92700b6b794c789a813574ac28ea332232db4bb634267,typescript,const,showHeaderSubtitle,6,const showHeaderSubtitle = !loadingDiskPermissions && splitTunnelingAvailable;,PR229-F03973,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/split-tunneling-settings/components/split-tunneling-settings-header/hooks/use-show-macos-split-tunneling-availability.ts,0400e6af9ca0d8c5120bbd727585550fbf5fbffaaee8564d9702e0213ce0850e,typescript,function,useShowMacOsSplitTunnelingAvailability,3,export function useShowMacOsSplitTunnelingAvailability() {,PR229-F03974,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/split-tunneling-settings/components/split-tunneling-settings-header/hooks/use-show-macos-split-tunneling-availability.ts,0400e6af9ca0d8c5120bbd727585550fbf5fbffaaee8564d9702e0213ce0850e,typescript,const,needFullDiskPermissions,7,const needFullDiskPermissions = splitTunnelingAvailable === false;,PR229-F03974,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/split-tunneling-settings/components/split-tunneling-settings-header/hooks/use-show-macos-split-tunneling-availability.ts,0400e6af9ca0d8c5120bbd727585550fbf5fbffaaee8564d9702e0213ce0850e,typescript,const,showMacOsSplitTunnelingAvailability,9,const showMacOsSplitTunnelingAvailability = !loadingDiskPermissions && needFullDiskPermissions;,PR229-F03974,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/split-tunneling-settings/hooks/use-add-application.ts,18a3f57b0d67236ac11b92f11cffc68ea93b34a0260817aaf7f3115bc1752858,typescript,function,useAddApplication,7,export function useAddApplication() {,PR229-F03977,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/split-tunneling-settings/hooks/use-add-application.ts,18a3f57b0d67236ac11b92f11cffc68ea93b34a0260817aaf7f3115bc1752858,typescript,const,canEditSplitTunneling,9,const canEditSplitTunneling = useCanEditSplitTunneling();,PR229-F03977,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/split-tunneling-settings/hooks/use-add-application.ts,18a3f57b0d67236ac11b92f11cffc68ea93b34a0260817aaf7f3115bc1752858,typescript,const,addApplication,11,const addApplication = useCallback(,PR229-F03977,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/split-tunneling-settings/hooks/use-add-browsed-for-application.ts,b9ad33731f8ec0449c29cd1de1849c8252e74ffe76f1a9ffb7e36e56c1fa50fa,typescript,function,useAddBrowsedForApplication,7,export function useAddBrowsedForApplication() {,PR229-F03978,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/split-tunneling-settings/hooks/use-add-browsed-for-application.ts,b9ad33731f8ec0449c29cd1de1849c8252e74ffe76f1a9ffb7e36e56c1fa50fa,typescript,const,addApplication,9,const addApplication = useAddApplication();,PR229-F03978,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/split-tunneling-settings/hooks/use-add-browsed-for-application.ts,b9ad33731f8ec0449c29cd1de1849c8252e74ffe76f1a9ffb7e36e56c1fa50fa,typescript,const,addBrowsedForApplication,12,const addBrowsedForApplication = useCallback(,PR229-F03978,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/split-tunneling-settings/hooks/use-add-with-file-picker.ts,16f3c004a0a80fde89daf091355936d49fc9ba69c5d4396e9b7f7862829bf201,typescript,function,useAddWithFilePicker,10,export function useAddWithFilePicker() {,PR229-F03979,definition-indexed-on-fresh-bytes
mullvadvpn-app-main,desktop/packages/mullvad-vpn/src/renderer/components/views/split-tunneling/components/split-tunneling-settings/hooks/use-add-with-file-picker.ts,16f3c004a0a80fde89daf091355936d49fc9ba69c5d4396e9b7f7862829bf201,typescript,const,addBrowsedForApplication,12,const addBrowsedForApplication = useAddBrowsedForApplication();,PR229-F03979,definition-indexed-on-fresh-bytes
