wave,donor,path,kind,symbol,line
post-refactor-20b,sing-box-extended-extended,common/tls/mkcert.go,go_func,GenerateKeyPair,14
post-refactor-20b,sing-box-extended-extended,common/tls/mkcert.go,go_func,GenerateCertificate,29
post-refactor-20b,sing-box-extended-extended,common/tls/openvpn_client.go,go_func,NewOpenVPNClient,17
post-refactor-20b,sing-box-extended-extended,common/tls/reality_client.go,go_type,RealityClientConfig,47
post-refactor-20b,sing-box-extended-extended,common/tls/reality_client.go,go_func,NewRealityClient,54
post-refactor-20b,sing-box-extended-extended,common/tls/reality_client.go,go_func,ServerName,95
post-refactor-20b,sing-box-extended-extended,common/tls/reality_client.go,go_func,SetServerName,99
post-refactor-20b,sing-box-extended-extended,common/tls/reality_client.go,go_func,NextProtos,103
post-refactor-20b,sing-box-extended-extended,common/tls/reality_client.go,go_func,SetNextProtos,107
post-refactor-20b,sing-box-extended-extended,common/tls/reality_client.go,go_func,STDConfig,111
post-refactor-20b,sing-box-extended-extended,common/tls/reality_client.go,go_func,Client,115
post-refactor-20b,sing-box-extended-extended,common/tls/reality_client.go,go_func,ClientHandshake,119
post-refactor-20b,sing-box-extended-extended,common/tls/reality_client.go,go_func,realityClientFallback,229
post-refactor-20b,sing-box-extended-extended,common/tls/reality_client.go,go_func,Clone,253
post-refactor-20b,sing-box-extended-extended,common/tls/reality_client.go,go_type,realityVerifier,262
post-refactor-20b,sing-box-extended-extended,common/tls/reality_client.go,go_func,VerifyPeerCertificate,269
post-refactor-20b,sing-box-extended-extended,common/tls/reality_client.go,go_type,realityClientConnWrapper,293
post-refactor-20b,sing-box-extended-extended,common/tls/reality_client.go,go_func,ConnectionState,297
post-refactor-20b,sing-box-extended-extended,common/tls/reality_client.go,go_func,Upstream,316
post-refactor-20b,sing-box-extended-extended,common/tls/reality_client.go,go_func,CloseWrite,322
post-refactor-20b,sing-box-extended-extended,common/tls/reality_client.go,go_func,ReaderReplaceable,326
post-refactor-20b,sing-box-extended-extended,common/tls/reality_client.go,go_func,WriterReplaceable,330
post-refactor-20b,sing-box-extended-extended,common/tls/reality_server.go,go_type,RealityServerConfig,28
post-refactor-20b,sing-box-extended-extended,common/tls/reality_server.go,go_func,NewRealityServer,32
post-refactor-20b,sing-box-extended-extended,common/tls/reality_server.go,go_func,ServerName,144
post-refactor-20b,sing-box-extended-extended,common/tls/reality_server.go,go_func,SetServerName,148
post-refactor-20b,sing-box-extended-extended,common/tls/reality_server.go,go_func,NextProtos,152
post-refactor-20b,sing-box-extended-extended,common/tls/reality_server.go,go_func,SetNextProtos,156
post-refactor-20b,sing-box-extended-extended,common/tls/reality_server.go,go_func,STDConfig,160
post-refactor-20b,sing-box-extended-extended,common/tls/reality_server.go,go_func,Client,164
post-refactor-20b,sing-box-extended-extended,common/tls/reality_server.go,go_func,Start,168
post-refactor-20b,sing-box-extended-extended,common/tls/reality_server.go,go_func,Close,172
post-refactor-20b,sing-box-extended-extended,common/tls/reality_server.go,go_func,Server,176
post-refactor-20b,sing-box-extended-extended,common/tls/reality_server.go,go_func,ServerHandshake,180
post-refactor-20b,sing-box-extended-extended,common/tls/reality_server.go,go_func,Clone,188
post-refactor-20b,sing-box-extended-extended,common/tls/reality_server.go,go_type,realityConnWrapper,196
post-refactor-20b,sing-box-extended-extended,common/tls/reality_server.go,go_func,ConnectionState,200
post-refactor-20b,sing-box-extended-extended,common/tls/reality_server.go,go_func,Upstream,219
post-refactor-20b,sing-box-extended-extended,common/tls/reality_server.go,go_func,CloseWrite,225
post-refactor-20b,sing-box-extended-extended,common/tls/reality_server.go,go_func,ReaderReplaceable,229
post-refactor-20b,sing-box-extended-extended,common/tls/reality_server.go,go_func,WriterReplaceable,233
post-refactor-20b,sing-box-extended-extended,common/tls/server.go,go_type,ServerOptions,15
post-refactor-20b,sing-box-extended-extended,common/tls/server.go,go_func,NewServer,22
post-refactor-20b,sing-box-extended-extended,common/tls/server.go,go_func,NewServerWithOptions,30
post-refactor-20b,sing-box-extended-extended,common/tls/server.go,go_func,ServerHandshake,48
post-refactor-20b,sing-box-extended-extended,common/tls/std_client.go,go_type,STDClientConfig,24
post-refactor-20b,sing-box-extended-extended,common/tls/std_client.go,go_func,ServerName,32
post-refactor-20b,sing-box-extended-extended,common/tls/std_client.go,go_func,SetServerName,36
post-refactor-20b,sing-box-extended-extended,common/tls/std_client.go,go_func,NextProtos,40
post-refactor-20b,sing-box-extended-extended,common/tls/std_client.go,go_func,SetNextProtos,44
post-refactor-20b,sing-box-extended-extended,common/tls/std_client.go,go_func,STDConfig,48
post-refactor-20b,sing-box-extended-extended,common/tls/std_client.go,go_func,Client,52
post-refactor-20b,sing-box-extended-extended,common/tls/std_client.go,go_func,Clone,59
post-refactor-20b,sing-box-extended-extended,common/tls/std_client.go,go_func,ECHConfigList,69
post-refactor-20b,sing-box-extended-extended,common/tls/std_client.go,go_func,SetECHConfigList,73
post-refactor-20b,sing-box-extended-extended,common/tls/std_client.go,go_func,NewSTDClient,77
post-refactor-20b,sing-box-extended-extended,common/tls/std_client.go,go_func,verifyPublicKeySHA256,223
post-refactor-20b,sing-box-extended-extended,common/tls/std_server.go,go_type,STDServerConfig,25
post-refactor-20b,sing-box-extended-extended,common/tls/std_server.go,go_func,ServerName,39
post-refactor-20b,sing-box-extended-extended,common/tls/std_server.go,go_func,SetServerName,45
post-refactor-20b,sing-box-extended-extended,common/tls/std_server.go,go_func,NextProtos,53
post-refactor-20b,sing-box-extended-extended,common/tls/std_server.go,go_func,SetNextProtos,63
post-refactor-20b,sing-box-extended-extended,common/tls/std_server.go,go_func,STDConfig,75
post-refactor-20b,sing-box-extended-extended,common/tls/std_server.go,go_func,Client,79
post-refactor-20b,sing-box-extended-extended,common/tls/std_server.go,go_func,Server,83
post-refactor-20b,sing-box-extended-extended,common/tls/std_server.go,go_func,Clone,87
post-refactor-20b,sing-box-extended-extended,common/tls/std_server.go,go_func,Start,93
post-refactor-20b,sing-box-extended-extended,common/tls/std_server.go,go_func,startWatcher,105
post-refactor-20b,sing-box-extended-extended,common/tls/std_server.go,go_func,certificateUpdated,142
post-refactor-20b,sing-box-extended-extended,common/tls/std_server.go,go_func,Close,206
post-refactor-20b,sing-box-extended-extended,common/tls/std_server.go,go_func,NewSTDServer,216
post-refactor-20b,sing-box-extended-extended,common/tls/time_wrapper.go,go_type,TimeServiceWrapper,9
post-refactor-20b,sing-box-extended-extended,common/tls/time_wrapper.go,go_func,TimeFunc,13
post-refactor-20b,sing-box-extended-extended,common/tls/time_wrapper.go,go_func,Upstream,23
post-refactor-20b,sing-box-extended-extended,common/tls/utls_client.go,go_type,UTLSClientConfig,28
post-refactor-20b,sing-box-extended-extended,common/tls/utls_client.go,go_func,ServerName,37
post-refactor-20b,sing-box-extended-extended,common/tls/utls_client.go,go_func,SetServerName,41
post-refactor-20b,sing-box-extended-extended,common/tls/utls_client.go,go_func,NextProtos,45
post-refactor-20b,sing-box-extended-extended,common/tls/utls_client.go,go_func,SetNextProtos,49
post-refactor-20b,sing-box-extended-extended,common/tls/utls_client.go,go_func,STDConfig,56
post-refactor-20b,sing-box-extended-extended,common/tls/utls_client.go,go_func,Client,60
post-refactor-20b,sing-box-extended-extended,common/tls/utls_client.go,go_func,SetSessionIDGenerator,67
post-refactor-20b,sing-box-extended-extended,common/tls/utls_client.go,go_func,Clone,71
post-refactor-20b,sing-box-extended-extended,common/tls/utls_client.go,go_func,ECHConfigList,77
post-refactor-20b,sing-box-extended-extended,common/tls/utls_client.go,go_func,SetECHConfigList,81
post-refactor-20b,sing-box-extended-extended,common/tls/utls_client.go,go_type,utlsConnWrapper,85
post-refactor-20b,sing-box-extended-extended,common/tls/utls_client.go,go_func,ConnectionState,89
post-refactor-20b,sing-box-extended-extended,common/tls/utls_client.go,go_func,Upstream,108
post-refactor-20b,sing-box-extended-extended,common/tls/utls_client.go,go_func,ReaderReplaceable,112
post-refactor-20b,sing-box-extended-extended,common/tls/utls_client.go,go_func,WriterReplaceable,116
post-refactor-20b,sing-box-extended-extended,common/tls/utls_client.go,go_type,utlsALPNWrapper,120
post-refactor-20b,sing-box-extended-extended,common/tls/utls_client.go,go_func,HandshakeContext,125
post-refactor-20b,sing-box-extended-extended,common/tls/utls_client.go,go_func,NewUTLSClient,145
post-refactor-20b,sing-box-extended-extended,common/tls/utls_client.go,go_func,init,287
post-refactor-20b,sing-box-extended-extended,common/tls/utls_client.go,go_func,uTLSClientHelloID,305
post-refactor-20b,sing-box-extended-extended,common/tls/utls_stub.go,go_func,NewUTLSClient,14
post-refactor-20b,sing-box-extended-extended,common/tls/utls_stub.go,go_func,NewRealityClient,18
post-refactor-20b,sing-box-extended-extended,common/tls/utls_stub.go,go_func,NewRealityServer,22
post-refactor-20b,sing-box-extended-extended,common/tlsfragment/conn.go,go_type,Conn,18
post-refactor-20b,sing-box-extended-extended,common/tlsfragment/conn.go,go_func,NewConn,28
post-refactor-20b,sing-box-extended-extended,common/tlsfragment/conn.go,go_func,Write,43
post-refactor-20b,sing-box-extended-extended,common/tlsfragment/conn.go,go_func,ReaderReplaceable,136
post-refactor-20b,sing-box-extended-extended,common/tlsfragment/conn.go,go_func,WriterReplaceable,140
post-refactor-20b,sing-box-extended-extended,common/tlsfragment/conn.go,go_func,Upstream,144
post-refactor-20b,sing-box-extended-extended,common/tlsfragment/conn_test.go,go_func,TestTLSFragment,14
post-refactor-20b,sing-box-extended-extended,common/tlsfragment/conn_test.go,go_func,TestTLSRecordFragment,24
post-refactor-20b,sing-box-extended-extended,common/tlsfragment/conn_test.go,go_func,TestTLS2Fragment,34
post-refactor-20b,sing-box-extended-extended,common/tlsfragment/index.go,go_type,MyServerName,25
post-refactor-20b,sing-box-extended-extended,common/tlsfragment/index.go,go_func,IndexTLSServerName,31
post-refactor-20b,sing-box-extended-extended,common/tlsfragment/index.go,go_func,indexTLSServerNameFromHandshake,47
post-refactor-20b,sing-box-extended-extended,common/tlsfragment/index.go,go_func,indexTLSServerNameFromExtensions,88
post-refactor-20b,sing-box-extended-extended,common/tlsfragment/index_test.go,go_func,TestIndexTLSServerName,12
post-refactor-20b,sing-box-extended-extended,common/tlsfragment/wait_darwin.go,go_type,tcpNotifyAckID,16
post-refactor-20b,sing-box-extended-extended,common/tlsfragment/wait_darwin.go,go_type,tcpNotifyAckComplete,18
post-refactor-20b,sing-box-extended-extended,common/tlsfragment/wait_darwin.go,go_func,getsockoptTCPNotifyAckComplete,26
post-refactor-20b,sing-box-extended-extended,common/tlsfragment/wait_darwin.go,go_func,getsockopt,34
post-refactor-20b,sing-box-extended-extended,common/tlsfragment/wait_darwin.go,go_func,waitAck,36
post-refactor-20b,sing-box-extended-extended,common/tlsfragment/wait_darwin.go,go_func,writeAndWaitAck,66
post-refactor-20b,sing-box-extended-extended,common/tlsfragment/wait_linux.go,go_func,writeAndWaitAck,13
post-refactor-20b,sing-box-extended-extended,common/tlsfragment/wait_stub.go,go_func,writeAndWaitAck,11
post-refactor-20b,sing-box-extended-extended,common/tlsfragment/wait_windows.go,go_func,writeAndWaitAck,14
post-refactor-20b,sing-box-extended-extended,common/uot/router.go,go_type,Router,18
post-refactor-20b,sing-box-extended-extended,common/uot/router.go,go_func,NewRouter,23
post-refactor-20b,sing-box-extended-extended,common/uot/router.go,go_func,RouteConnection,27
post-refactor-20b,sing-box-extended-extended,common/uot/router.go,go_func,RoutePacketConnection,51
post-refactor-20b,sing-box-extended-extended,common/uot/router.go,go_func,RouteConnectionEx,55
post-refactor-20b,sing-box-extended-extended,common/uot/router.go,go_func,RoutePacketConnectionEx,84
post-refactor-20b,sing-box-extended-extended,common/urltest/context.go,go_type,contextKeyIsUnifiedDelay,5
post-refactor-20b,sing-box-extended-extended,common/urltest/context.go,go_func,ContextWithIsUnifiedDelay,7
post-refactor-20b,sing-box-extended-extended,common/urltest/context.go,go_func,IsUnifiedDelayFromContext,11
post-refactor-20b,sing-box-extended-extended,common/urltest/urltest.go,go_type,HistoryStorage,22
post-refactor-20b,sing-box-extended-extended,common/urltest/urltest.go,go_func,NewHistoryStorage,28
post-refactor-20b,sing-box-extended-extended,common/urltest/urltest.go,go_func,SetHook,34
post-refactor-20b,sing-box-extended-extended,common/urltest/urltest.go,go_func,LoadURLTestHistory,38
post-refactor-20b,sing-box-extended-extended,common/urltest/urltest.go,go_func,DeleteURLTestHistory,47
post-refactor-20b,sing-box-extended-extended,common/urltest/urltest.go,go_func,StoreURLTestHistory,54
post-refactor-20b,sing-box-extended-extended,common/urltest/urltest.go,go_func,notifyUpdated,61
post-refactor-20b,sing-box-extended-extended,common/urltest/urltest.go,go_func,Close,68
post-refactor-20b,sing-box-extended-extended,common/urltest/urltest.go,go_func,URLTest,75
post-refactor-20b,sing-box-extended-extended,common/utils.go,go_func,DecodeBase64URLSafe,60
post-refactor-20b,sing-box-extended-extended,common/utils.go,go_func,ParseXHTTPRange,72
post-refactor-20b,sing-box-extended-extended,common/vision/hook.go,go_type,Hook,8
post-refactor-20b,sing-box-extended-extended,common/vision/hook.go,go_type,hookKey,10
post-refactor-20b,sing-box-extended-extended,common/vision/hook.go,go_func,WithHook,12
post-refactor-20b,sing-box-extended-extended,common/vision/hook.go,go_func,HookFromContext,19
post-refactor-20b,sing-box-extended-extended,common/xray/buf/buffer.go,go_type,ownership,21
post-refactor-20b,sing-box-extended-extended,common/xray/buf/buffer.go,go_type,Buffer,32
post-refactor-20b,sing-box-extended-extended,common/xray/buf/buffer.go,go_func,New,41
post-refactor-20b,sing-box-extended-extended,common/xray/buf/buffer.go,go_func,NewExisted,55
post-refactor-20b,sing-box-extended-extended,common/xray/buf/buffer.go,go_func,FromBytes,72
post-refactor-20b,sing-box-extended-extended,common/xray/buf/buffer.go,go_func,StackNew,82
post-refactor-20b,sing-box-extended-extended,common/xray/buf/buffer.go,go_func,NewWithSize,96
post-refactor-20b,sing-box-extended-extended,common/xray/buf/buffer.go,go_func,Release,104
post-refactor-20b,sing-box-extended-extended,common/xray/buf/buffer.go,go_func,Clear,126
post-refactor-20b,sing-box-extended-extended,common/xray/buf/buffer.go,go_func,Byte,132
post-refactor-20b,sing-box-extended-extended,common/xray/buf/buffer.go,go_func,SetByte,137
post-refactor-20b,sing-box-extended-extended,common/xray/buf/buffer.go,go_func,Bytes,142
post-refactor-20b,sing-box-extended-extended,common/xray/buf/buffer.go,go_func,Extend,148
post-refactor-20b,sing-box-extended-extended,common/xray/buf/buffer.go,go_func,BytesRange,160
